County,Water Body,Site Name,Town,Range,Section,Species,Strain,Date,Number,Avg. Length
Montmorency,Lake Fifteen FIFTEEN LAKE CAMPGROUND (30N 02E 22),FIFTEEN LAKE CAMPGROUND       ,30N,02E,22,Brown trout,Wild Rose,2015,4454,7.36
Montmorency,Lake Fifteen FIFTEEN LAKE CAMPGROUND (30N 02E 22),FIFTEEN LAKE CAMPGROUND       ,30N,02E,22,Brown trout,Wild Rose,2016,4050,7.6
Montmorency,Lake Fifteen FIFTEEN LAKE CAMPGROUND (30N 02E 22),FIFTEEN LAKE CAMPGROUND       ,30N,02E,22,Brown trout,Wild Rose,2017,4200,7.64
Montmorency,Lake Fifteen FIFTEEN LAKE CAMPGROUND (30N 02E 22),FIFTEEN LAKE CAMPGROUND       ,30N,02E,22,Brown trout,Wild Rose,2018,4050,7.4
Montmorency,Lake Fifteen FIFTEEN LAKE CAMPGROUND (30N 02E 22),FIFTEEN LAKE CAMPGROUND       ,30N,02E,22,Brown trout,Wild Rose,2019,3690,7.48
Montmorency,Lake Geneva Lake Geneva (32N 02E 08),Lake Geneva,32N,02E,8,Bluegill,,2012,425,6
Montmorency,Lake Geneva Lake Geneva (32N 02E 08),Lake Geneva,32N,02E,8,Bluegill,,2013,850,6
Montmorency,Lake Geneva Lake Geneva (32N 02E 08),Lake Geneva,32N,02E,8,Bluegill,,2015,400,9
Montmorency,Lake Geneva Lake Geneva (32N 02E 08),Lake Geneva,32N,02E,8,Bluegill,,2016,250,6
Montmorency,Lake Geneva Lake Geneva (32N 02E 08),Lake Geneva,32N,02E,8,Bluegill,,2017,400,9
Montmorency,Lake Geneva Lake Geneva (32N 02E 08),Lake Geneva,32N,02E,8,Bluegill,,2018,800,8
Montmorency,Lake Geneva Lake Geneva (32N 02E 08),Lake Geneva,32N,02E,8,Bluegill,,2019,600,6
Montmorency,Lake Geneva Lake Geneva (32N 02E 08),Lake Geneva,32N,02E,8,Hybrid Sunfish,Hybrid,2021,600,6
Montmorency,Lake Geneva Lake Geneva (32N 02E 08),Lake Geneva,32N,02E,8,Hybrid Sunfish,Hybrid,2022,750,5
Montmorency,Little Wolf Lake LITTLE WOLF LAKE (29N 01E 35),LITTLE WOLF LAKE              ,29N,01E,35,Bluegill,,2013,1024,5
Montmorency,Little Wolf Lake LITTLE WOLF LAKE (29N 01E 35),LITTLE WOLF LAKE              ,29N,01E,35,Bluegill,,2014,350,2
Montmorency,Little Wolf Lake LITTLE WOLF LAKE (29N 01E 35),LITTLE WOLF LAKE              ,29N,01E,35,Bluegill,,2016,300,5
Montmorency,Little Wolf Lake LITTLE WOLF LAKE (29N 01E 35),LITTLE WOLF LAKE              ,29N,01E,35,Bluegill,,2018,200,6
Montmorency,Little Wolf Lake LITTLE WOLF LAKE (29N 01E 35),LITTLE WOLF LAKE              ,29N,01E,35,Fathead minnow,,2013,2400,2
Montmorency,Little Wolf Lake LITTLE WOLF LAKE (29N 01E 35),LITTLE WOLF LAKE              ,29N,01E,35,Fathead minnow,,2014,2400,2
Montmorency,Little Wolf Lake LITTLE WOLF LAKE (29N 01E 35),LITTLE WOLF LAKE              ,29N,01E,35,Walleye,,2014,100,5
Montmorency,Little Wolf Lake LITTLE WOLF LAKE (29N 01E 35),LITTLE WOLF LAKE              ,29N,01E,35,Walleye,,2016,200,6
Montmorency,Little Wolf Lake LITTLE WOLF LAKE (29N 01E 35),LITTLE WOLF LAKE              ,29N,01E,35,Walleye,,2018,300,6
Montmorency,Little Wolf Lake LITTLE WOLF LAKE (29N 01E 35),LITTLE WOLF LAKE              ,29N,01E,35,Walleye,,2022,300,7.01
Montmorency,Little Wolf Lake LITTLE WOLF LAKE (29N 01E 35),LITTLE WOLF LAKE              ,29N,01E,35,Yellow Perch,,2014,100,6
Montmorency,Long Lake PAS (31N 04E 05),PAS                           ,31N,04E,5,Walleye,Muskegon,2013,17010,1.56
Montmorency,Long Lake PAS (31N 04E 05),PAS                           ,31N,04E,5,Walleye,Muskegon,2015,15072,1.5
Montmorency,Long Lake PAS (31N 04E 05),PAS                           ,31N,04E,5,Walleye,Muskegon,2017,16350,1.56
Montmorency,Long Lake PAS (31N 04E 05),PAS                           ,31N,04E,5,Walleye,Muskegon,2019,18316,1.3
Montmorency,Long Lake PAS (31N 04E 05),PAS                           ,31N,04E,5,Walleye,Muskegon,2022,16640,1.27
Montmorency,McCormick Lake P.A.S. (30N 02E 31),P.A.S.                        ,30N,02E,31,Brown trout,Sturgeon River,2012,2500,4.29
Montmorency,McCormick Lake P.A.S. (30N 02E 31),P.A.S.                        ,30N,02E,31,Brown trout,Sturgeon River,2013,2499,5
Montmorency,McCormick Lake P.A.S. (30N 02E 31),P.A.S.                        ,30N,02E,31,Brown trout,Sturgeon River,2014,2500,5.2
Montmorency,McCormick Lake P.A.S. (30N 02E 31),P.A.S.                        ,30N,02E,31,Brown trout,Wild Rose,2012,2500,7.17
Montmorency,McCormick Lake P.A.S. (30N 02E 31),P.A.S.                        ,30N,02E,31,Brown trout,Wild Rose,2013,2500,7.32
Montmorency,McCormick Lake P.A.S. (30N 02E 31),P.A.S.                        ,30N,02E,31,Brown trout,Wild Rose,2014,2324,7.87
Montmorency,McCormick Lake P.A.S. (30N 02E 31),P.A.S.                        ,30N,02E,31,Brown trout,Wild Rose,2015,5498,7.36
Montmorency,McCormick Lake P.A.S. (30N 02E 31),P.A.S.                        ,30N,02E,31,Brown trout,Wild Rose,2016,5000,7.6
Montmorency,McCormick Lake P.A.S. (30N 02E 31),P.A.S.                        ,30N,02E,31,Brown trout,Wild Rose,2017,5200,7.64
Montmorency,McCormick Lake P.A.S. (30N 02E 31),P.A.S.                        ,30N,02E,31,Brown trout,Wild Rose,2018,5000,7.4
Montmorency,McCormick Lake P.A.S. (30N 02E 31),P.A.S.                        ,30N,02E,31,Brown trout,Wild Rose,2019,4497,7.52
Montmorency,McCormick Lake P.A.S. (30N 02E 31),P.A.S.                        ,30N,02E,31,Brown trout,Wild Rose,2020,4998,7.2
Montmorency,McCormick Lake P.A.S. (30N 02E 31),P.A.S.                        ,30N,02E,31,Brown trout,Wild Rose,2021,5000,6.73
Montmorency,McCormick Lake P.A.S. (30N 02E 31),P.A.S.                        ,30N,02E,31,Brown trout,Wild Rose,2022,5000,6.89
Montmorency,McCormick Lake P.A.S. (30N 02E 31),P.A.S.                        ,30N,02E,31,Rainbow trout,Eagle Lake,2017,1100,7.24
Montmorency,McCormick Lake P.A.S. (30N 02E 31),P.A.S.                        ,30N,02E,31,Rainbow trout,Eagle Lake,2020,1056,7.56
Montmorency,McCormick Lake P.A.S. (30N 02E 31),P.A.S.                        ,30N,02E,31,Rainbow trout,Eagle Lake,2021,1000,8.19
Montmorency,McCormick Lake P.A.S. (30N 02E 31),P.A.S.                        ,30N,02E,31,Rainbow trout,Eagle Lake,2022,1000,7.64
Montmorency,Thunder Bay River Atlanta Dam Downstream (30N 02E 12),Atlanta Dam Downstream,30N,02E,12,Brown trout,Gilchrist Creek,2012,1730,4.2
Montmorency,Thunder Bay River Atlanta Dam Downstream (30N 02E 12),Atlanta Dam Downstream,30N,02E,12,Brown trout,Gilchrist Creek,2013,1600,4.75
Montmorency,Thunder Bay River Atlanta Dam Downstream (30N 02E 12),Atlanta Dam Downstream,30N,02E,12,Brown trout,Gilchrist Creek,2014,1360,5.29
Montmorency,Thunder Bay River Atlanta Dam Downstream (30N 02E 12),Atlanta Dam Downstream,30N,02E,12,Brown trout,Gilchrist Creek,2015,1496,5.38
Montmorency,Thunder Bay River Atlanta Dam Downstream (30N 02E 12),Atlanta Dam Downstream,30N,02E,12,Brown trout,Gilchrist Creek,2015,2500,5.54
Montmorency,Thunder Bay River Atlanta Dam Downstream (30N 02E 12),Atlanta Dam Downstream,30N,02E,12,Brown trout,Gilchrist Creek,2016,1360,4.8
Montmorency,Thunder Bay River Atlanta Dam Downstream (30N 02E 12),Atlanta Dam Downstream,30N,02E,12,Brown trout,Gilchrist Creek,2017,1400,5.33
Montmorency,Thunder Bay River Atlanta Dam Downstream (30N 02E 12),Atlanta Dam Downstream,30N,02E,12,Brown trout,Gilchrist Creek,2018,3744,5
Montmorency,Thunder Bay River Atlanta Dam Downstream (30N 02E 12),Atlanta Dam Downstream,30N,02E,12,Brown trout,Gilchrist Creek,2018,10000,3.89
Montmorency,Thunder Bay River Atlanta Dam Downstream (30N 02E 12),Atlanta Dam Downstream,30N,02E,12,Brown trout,Gilchrist Creek,2019,1398,5.2
Montmorency,Thunder Bay River Atlanta Dam Downstream (30N 02E 12),Atlanta Dam Downstream,30N,02E,12,Brown trout,Sturgeon River,2020,1298,4.64
Montmorency,Thunder Bay River Atlanta Dam Downstream (30N 02E 12),Atlanta Dam Downstream,30N,02E,12,Brown trout,Sturgeon River,2021,1300,4.61
Montmorency,Thunder Bay River Atlanta Dam Downstream (30N 02E 12),Atlanta Dam Downstream,30N,02E,12,Brown trout,Sturgeon River,2022,1360,4.45
Montmorency,Thunder Bay River Atlanta Dam Downstream (30N 02E 12),Atlanta Dam Downstream,30N,02E,12,Rainbow trout,Eagle Lake,2012,1498,7.09
Montmorency,Thunder Bay River Atlanta Dam Downstream (30N 02E 12),Atlanta Dam Downstream,30N,02E,12,Rainbow trout,Eagle Lake,2013,1500,7.13
Montmorency,Thunder Bay River Atlanta Dam Downstream (30N 02E 12),Atlanta Dam Downstream,30N,02E,12,Rainbow trout,Eagle Lake,2014,1499,6.77
Montmorency,Thunder Bay River HALL ROAD (30N 03E 26),HALL ROAD,30N,03E,26,Brown trout,Gilchrist Creek,2018,10000,3.89
Montmorency,Thunder Bay River HALL ROAD (30N 03E 26),HALL ROAD,30N,03E,26,Brown trout,Gilchrist Creek,2019,1399,9.37
Montmorency,Thunder Bay River HALL ROAD (30N 03E 26),HALL ROAD,30N,03E,26,Brown trout,Gilchrist Creek,2019,700,5.2
Montmorency,Thunder Bay River HALL ROAD (30N 03E 26),HALL ROAD,30N,03E,26,Brown trout,Sturgeon River,2020,1900,4.64
Montmorency,Thunder Bay River HALL ROAD (30N 03E 26),HALL ROAD,30N,03E,26,Brown trout,Sturgeon River,2021,2000,15.55
Montmorency,Thunder Bay River HALL ROAD (30N 03E 26),HALL ROAD,30N,03E,26,Brown trout,Sturgeon River,2022,2000,4.45
Montmorency,Thunder Bay River M33 Highway (30N 03E 24),M33 Highway,30N,03E,24,Brown trout,Gilchrist Creek,2012,1730,4.2
Montmorency,Thunder Bay River M33 Highway (30N 03E 24),M33 Highway,30N,03E,24,Brown trout,Gilchrist Creek,2013,1700,4.75
Montmorency,Thunder Bay River M33 Highway (30N 03E 24),M33 Highway,30N,03E,24,Brown trout,Gilchrist Creek,2014,1460,5.29
Montmorency,Thunder Bay River M33 Highway (30N 03E 24),M33 Highway,30N,03E,24,Brown trout,Gilchrist Creek,2015,1606,5.38
Montmorency,Thunder Bay River M33 Highway (30N 03E 24),M33 Highway,30N,03E,24,Brown trout,Gilchrist Creek,2015,2500,5.54
Montmorency,Thunder Bay River M33 Highway (30N 03E 24),M33 Highway,30N,03E,24,Brown trout,Gilchrist Creek,2016,270,4.8
Montmorency,Thunder Bay River M33 Highway (30N 03E 24),M33 Highway,30N,03E,24,Brown trout,Gilchrist Creek,2016,1064,5.61
Montmorency,Thunder Bay River M33 Highway (30N 03E 24),M33 Highway,30N,03E,24,Brown trout,Gilchrist Creek,2017,1500,5.33
Montmorency,Thunder Bay River M33 Highway (30N 03E 24),M33 Highway,30N,03E,24,Brown trout,Gilchrist Creek,2018,3855,5
Montmorency,Thunder Bay River M33 Highway (30N 03E 24),M33 Highway,30N,03E,24,Brown trout,Gilchrist Creek,2018,10000,3.89
Montmorency,Thunder Bay River M33 Highway (30N 03E 24),M33 Highway,30N,03E,24,Brown trout,Gilchrist Creek,2019,1400,9.37
Montmorency,Thunder Bay River M33 Highway (30N 03E 24),M33 Highway,30N,03E,24,Brown trout,Gilchrist Creek,2019,599,5.2
Montmorency,Thunder Bay River M33 Highway (30N 03E 24),M33 Highway,30N,03E,24,Brown trout,Sturgeon River,2020,1400,4.64
Montmorency,Thunder Bay River M33 Highway (30N 03E 24),M33 Highway,30N,03E,24,Brown trout,Sturgeon River,2021,1400,4.61
Montmorency,Thunder Bay River M33 Highway (30N 03E 24),M33 Highway,30N,03E,24,Brown trout,Sturgeon River,2022,1460,4.45
Montmorency,Thunder Bay River M33 Highway (30N 03E 24),M33 Highway,30N,03E,24,Rainbow trout,Eagle Lake,2012,1600,7.09
Montmorency,Thunder Bay River M33 Highway (30N 03E 24),M33 Highway,30N,03E,24,Rainbow trout,Eagle Lake,2013,1599,7.13
Montmorency,Thunder Bay River M33 Highway (30N 03E 24),M33 Highway,30N,03E,24,Rainbow trout,Eagle Lake,2013,250,7.05
Montmorency,Thunder Bay River M33 Highway (30N 03E 24),M33 Highway,30N,03E,24,Rainbow trout,Eagle Lake,2014,1600,6.77
Montmorency,Thunder Bay River McMurphy Road (Eichorn Bridge) (30N 03E 21),McMurphy Road (Eichorn Bridge),30N,03E,21,Brown trout,Gilchrist Creek,2012,2620,4.2
Montmorency,Thunder Bay River McMurphy Road (Eichorn Bridge) (30N 03E 21),McMurphy Road (Eichorn Bridge),30N,03E,21,Brown trout,Gilchrist Creek,2013,2300,4.75
Montmorency,Thunder Bay River McMurphy Road (Eichorn Bridge) (30N 03E 21),McMurphy Road (Eichorn Bridge),30N,03E,21,Brown trout,Gilchrist Creek,2014,2060,5.29
Montmorency,Thunder Bay River McMurphy Road (Eichorn Bridge) (30N 03E 21),McMurphy Road (Eichorn Bridge),30N,03E,21,Brown trout,Gilchrist Creek,2015,2266,5.38
Montmorency,Thunder Bay River McMurphy Road (Eichorn Bridge) (30N 03E 21),McMurphy Road (Eichorn Bridge),30N,03E,21,Brown trout,Gilchrist Creek,2015,2500,5.54
Montmorency,Thunder Bay River McMurphy Road (Eichorn Bridge) (30N 03E 21),McMurphy Road (Eichorn Bridge),30N,03E,21,Brown trout,Gilchrist Creek,2016,2060,4.8
Montmorency,Thunder Bay River McMurphy Road (Eichorn Bridge) (30N 03E 21),McMurphy Road (Eichorn Bridge),30N,03E,21,Brown trout,Gilchrist Creek,2017,2200,5.33
Montmorency,Thunder Bay River McMurphy Road (Eichorn Bridge) (30N 03E 21),McMurphy Road (Eichorn Bridge),30N,03E,21,Brown trout,Gilchrist Creek,2018,4511,5
Montmorency,Thunder Bay River McMurphy Road (Eichorn Bridge) (30N 03E 21),McMurphy Road (Eichorn Bridge),30N,03E,21,Brown trout,Gilchrist Creek,2018,10000,3.89
Montmorency,Thunder Bay River McMurphy Road (Eichorn Bridge) (30N 03E 21),McMurphy Road (Eichorn Bridge),30N,03E,21,Brown trout,Gilchrist Creek,2019,1500,5.2
Montmorency,Thunder Bay River McMurphy Road (Eichorn Bridge) (30N 03E 21),McMurphy Road (Eichorn Bridge),30N,03E,21,Brown trout,Sturgeon River,2020,2000,4.64
Montmorency,Thunder Bay River McMurphy Road (Eichorn Bridge) (30N 03E 21),McMurphy Road (Eichorn Bridge),30N,03E,21,Brown trout,Sturgeon River,2021,2000,4.61
Montmorency,Thunder Bay River McMurphy Road (Eichorn Bridge) (30N 03E 21),McMurphy Road (Eichorn Bridge),30N,03E,21,Brown trout,Sturgeon River,2022,2060,4.45
Montmorency,Thunder Bay River McMurphy Road (Eichorn Bridge) (30N 03E 21),McMurphy Road (Eichorn Bridge),30N,03E,21,Rainbow trout,Eagle Lake,2012,2200,7.09
Montmorency,Thunder Bay River McMurphy Road (Eichorn Bridge) (30N 03E 21),McMurphy Road (Eichorn Bridge),30N,03E,21,Rainbow trout,Eagle Lake,2013,2300,7.13
Montmorency,Thunder Bay River McMurphy Road (Eichorn Bridge) (30N 03E 21),McMurphy Road (Eichorn Bridge),30N,03E,21,Rainbow trout,Eagle Lake,2014,2300,6.77
Montmorency,West Twin Lake WEST TWIN LAKE (29N 01E 30),WEST TWIN LAKE                ,29N,01E,30,Walleye,Muskegon,2013,68364,1.56
Montmorency,West Twin Lake WEST TWIN LAKE (29N 01E 30),WEST TWIN LAKE                ,29N,01E,30,Walleye,Muskegon,2013,22680,1.56
Montmorency,West Twin Lake WEST TWIN LAKE (29N 01E 30),WEST TWIN LAKE                ,29N,01E,30,Walleye,Muskegon,2014,68929,1.6
Montmorency,West Twin Lake WEST TWIN LAKE (29N 01E 30),WEST TWIN LAKE                ,29N,01E,30,Walleye,Muskegon,2016,65010,1.44
Montmorency,West Twin Lake WEST TWIN LAKE (29N 01E 30),WEST TWIN LAKE                ,29N,01E,30,Walleye,Muskegon,2018,116629,1.18
Montmorency,West Twin Lake WEST TWIN LAKE (29N 01E 30),WEST TWIN LAKE                ,29N,01E,30,Walleye,Muskegon,2021,43262,1.57
Montmorency,West Twin Lake WEST TWIN LAKE (29N 01E 30),WEST TWIN LAKE                ,29N,01E,30,Walleye,Muskegon,2021,21725,1.5
Montmorency,West Twin Lake WEST TWIN LAKE (29N 01E 30),WEST TWIN LAKE                ,29N,01E,30,Walleye,Muskegon,2022,68843,1.27
Montmorency,Wildfowl Lake Wildfowl Lake (32N 02E 08),Wildfowl Lake,32N,02E,8,Bluegill,,2012,75,6
Montmorency,Wildfowl Lake Wildfowl Lake (32N 02E 08),Wildfowl Lake,32N,02E,8,Bluegill,,2013,150,6
Montmorency,Wildfowl Lake Wildfowl Lake (32N 02E 08),Wildfowl Lake,32N,02E,8,Bluegill,,2015,100,9
Montmorency,Wildfowl Lake Wildfowl Lake (32N 02E 08),Wildfowl Lake,32N,02E,8,Bluegill,,2016,250,6
Montmorency,Wildfowl Lake Wildfowl Lake (32N 02E 08),Wildfowl Lake,32N,02E,8,Bluegill,,2017,100,9
Montmorency,Wildfowl Lake Wildfowl Lake (32N 02E 08),Wildfowl Lake,32N,02E,8,Bluegill,,2018,200,8
Montmorency,Wildfowl Lake Wildfowl Lake (32N 02E 08),Wildfowl Lake,32N,02E,8,Bluegill,,2019,200,6
Montmorency,Wildfowl Lake Wildfowl Lake (32N 02E 08),Wildfowl Lake,32N,02E,8,Hybrid Sunfish,Hybrid,2021,600,6
Montmorency,Wildfowl Lake Wildfowl Lake (32N 02E 08),Wildfowl Lake,32N,02E,8,Hybrid Sunfish,Hybrid,2022,750,5
Muskegon,,SHEBOYGAN REEF-G1706          ,,,,Lake trout,Klondike Reef,2017,99635,6.81
Muskegon,,SHEBOYGAN REEF-G1706          ,,,,Lake trout,Klondike Reef,2018,100227,6.42
Muskegon,,SHEBOYGAN REEF-G1706          ,,,,Lake trout,Lewis Lake,2018,54717,7.01
Muskegon,,SHEBOYGAN REEF-G1706          ,,,,Lake trout,Lewis Lake,2018,4753,7.01
Muskegon,,SHEBOYGAN REEF-G1706          ,,,,Lake trout,Seneca Lake,2017,99860,6.57
Muskegon,,SHEBOYGAN REEF-G1706          ,,,,Lake trout,Seneca Lake,2017,99715,6.65
Muskegon,,SHEBOYGAN REEF-G1706          ,,,,Lake trout,Seneca Lake,2018,50397,6.02
Muskegon,,SHEBOYGAN REEF-G1706          ,,,,Lake trout,Seneca Lake,2019,75962,5.83
Muskegon,,SHEBOYGAN REEF-G1706          ,,,,Lake trout,Seneca Lake,2022,13181,5.63
Muskegon,,SHEBOYGAN REEF-G1706          ,,,,Lake trout,Seneca Lake,2022,58173,5.75
Muskegon,Big Blue Lake BIG BLUE LAKE (12N 16W 03),BIG BLUE LAKE                 ,12N,16W,3,Walleye,Muskegon,2012,16500,0.96
Muskegon,Big Blue Lake BIG BLUE LAKE (12N 16W 03),BIG BLUE LAKE                 ,12N,16W,3,Walleye,Muskegon,2015,16720,1.46
Muskegon,Big Blue Lake BIG BLUE LAKE (12N 16W 03),BIG BLUE LAKE                 ,12N,16W,3,Walleye,Muskegon,2017,19850,1.65
Muskegon,Big Blue Lake BIG BLUE LAKE (12N 16W 03),BIG BLUE LAKE                 ,12N,16W,3,Walleye,Muskegon,2018,1571,6.04
Muskegon,Big Blue Lake BIG BLUE LAKE (12N 16W 03),BIG BLUE LAKE                 ,12N,16W,3,Walleye,Muskegon,2019,25284,1.09
Muskegon,Crockery Creek ELLIS ROAD (09N 14W 15),ELLIS ROAD                    ,09N,14W,15,Brown trout,Gilchrist Creek,2012,1017,4.32
Muskegon,Crockery Creek ELLIS ROAD (09N 14W 15),ELLIS ROAD                    ,09N,14W,15,Brown trout,Gilchrist Creek,2013,875,5.63
Muskegon,Crockery Creek ELLIS ROAD (09N 14W 15),ELLIS ROAD                    ,09N,14W,15,Brown trout,Gilchrist Creek,2015,960,5.12
Muskegon,Crockery Creek ELLIS ROAD (09N 14W 15),ELLIS ROAD                    ,09N,14W,15,Brown trout,Gilchrist Creek,2016,875,4.62
Muskegon,Crockery Creek ELLIS ROAD (09N 14W 15),ELLIS ROAD                    ,09N,14W,15,Brown trout,Gilchrist Creek,2017,910,4.89
Muskegon,Crockery Creek ELLIS ROAD (09N 14W 15),ELLIS ROAD                    ,09N,14W,15,Brown trout,Gilchrist Creek,2018,960,5.88
Muskegon,Crockery Creek ELLIS ROAD (09N 14W 15),ELLIS ROAD                    ,09N,14W,15,Brown trout,Gilchrist Creek,2019,875,5.71
Muskegon,Crockery Creek ELLIS ROAD (09N 14W 15),ELLIS ROAD                    ,09N,14W,15,Brown trout,Sturgeon River,2020,2300,4.72
Muskegon,Crockery Creek ELLIS ROAD (09N 14W 15),ELLIS ROAD                    ,09N,14W,15,Brown trout,Sturgeon River,2021,870,4.81
Muskegon,Crockery Creek ELLIS ROAD (09N 14W 15),ELLIS ROAD                    ,09N,14W,15,Brown trout,Sturgeon River,2022,875,4.94
Muskegon,Crockery Creek LAKETON AVE (10N 13W 30),LAKETON AVE                   ,10N,13W,30,Brown trout,Gilchrist Creek,2012,1017,4.32
Muskegon,Crockery Creek LAKETON AVE (10N 13W 30),LAKETON AVE                   ,10N,13W,30,Brown trout,Gilchrist Creek,2013,875,5.63
Muskegon,Crockery Creek LAKETON AVE (10N 13W 30),LAKETON AVE                   ,10N,13W,30,Brown trout,Gilchrist Creek,2014,875,5.37
Muskegon,Crockery Creek LAKETON AVE (10N 13W 30),LAKETON AVE                   ,10N,13W,30,Brown trout,Gilchrist Creek,2015,960,5.12
Muskegon,Crockery Creek LAKETON AVE (10N 13W 30),LAKETON AVE                   ,10N,13W,30,Brown trout,Gilchrist Creek,2016,875,4.62
Muskegon,Crockery Creek LAKETON AVE (10N 13W 30),LAKETON AVE                   ,10N,13W,30,Brown trout,Gilchrist Creek,2017,910,4.89
Muskegon,Crockery Creek LAKETON AVE (10N 13W 30),LAKETON AVE                   ,10N,13W,30,Brown trout,Gilchrist Creek,2018,960,5.88
Muskegon,Crockery Creek LAKETON AVE (10N 13W 30),LAKETON AVE                   ,10N,13W,30,Brown trout,Gilchrist Creek,2019,875,5.04
Muskegon,Crockery Creek LAKETON AVE (10N 13W 30),LAKETON AVE                   ,10N,13W,30,Brown trout,Sturgeon River,2020,2930,4.72
Muskegon,Crockery Creek LAKETON AVE (10N 13W 30),LAKETON AVE                   ,10N,13W,30,Brown trout,Sturgeon River,2021,870,4.81
Muskegon,Crockery Creek LAKETON AVE (10N 13W 30),LAKETON AVE                   ,10N,13W,30,Brown trout,Sturgeon River,2022,875,4.94
Muskegon,Crockery Creek MOORE ROAD (10N 13W 04),MOORE ROAD                    ,10N,13W,4,Brook trout,,2012,310,11
Muskegon,Crockery Creek MOORE ROAD (10N 13W 04),MOORE ROAD                    ,10N,13W,4,Brook trout,,2015,450,11
Muskegon,Crockery Creek MOORE ROAD (10N 13W 04),MOORE ROAD                    ,10N,13W,4,Brook trout,,2016,400,9
Muskegon,Crockery Creek MOORE ROAD (10N 13W 04),MOORE ROAD                    ,10N,13W,4,Rainbow trout,,2014,375,11
Muskegon,Crockery Creek MOORE ROAD (10N 13W 04),MOORE ROAD                    ,10N,13W,4,Rainbow trout,,2017,438,11.81
Muskegon,Crockery Creek RAVENNA PARK (09N 14W 11),RAVENNA PARK                  ,09N,14W,11,Brown trout,,2021,745,12
Muskegon,Crockery Creek RAVENNA PARK (09N 14W 11),RAVENNA PARK                  ,09N,14W,11,Brown trout,Gilchrist Creek,2012,1017,4.32
Muskegon,Crockery Creek RAVENNA PARK (09N 14W 11),RAVENNA PARK                  ,09N,14W,11,Brown trout,Gilchrist Creek,2013,875,5.63
Muskegon,Crockery Creek RAVENNA PARK (09N 14W 11),RAVENNA PARK                  ,09N,14W,11,Brown trout,Gilchrist Creek,2014,875,5.37
Muskegon,Crockery Creek RAVENNA PARK (09N 14W 11),RAVENNA PARK                  ,09N,14W,11,Brown trout,Gilchrist Creek,2015,960,5.12
Muskegon,Crockery Creek RAVENNA PARK (09N 14W 11),RAVENNA PARK                  ,09N,14W,11,Brown trout,Gilchrist Creek,2016,875,4.62
Muskegon,Crockery Creek RAVENNA PARK (09N 14W 11),RAVENNA PARK                  ,09N,14W,11,Brown trout,Gilchrist Creek,2017,910,4.89
Muskegon,Crockery Creek RAVENNA PARK (09N 14W 11),RAVENNA PARK                  ,09N,14W,11,Brown trout,Gilchrist Creek,2018,960,5.88
Muskegon,Crockery Creek RAVENNA PARK (09N 14W 11),RAVENNA PARK                  ,09N,14W,11,Brown trout,Gilchrist Creek,2019,875,5.71
Muskegon,Crockery Creek RAVENNA PARK (09N 14W 11),RAVENNA PARK                  ,09N,14W,11,Brown trout,Sturgeon River,2021,870,4.81
Muskegon,Crockery Creek RAVENNA PARK (09N 14W 11),RAVENNA PARK                  ,09N,14W,11,Brown trout,Sturgeon River,2022,875,4.94
Muskegon,Crockery Creek RAVENNA PARK (09N 14W 11),RAVENNA PARK                  ,09N,14W,11,Rainbow trout,,2018,600,9
Muskegon,Crockery Creek RAVENNA PARK (09N 14W 11),RAVENNA PARK                  ,09N,14W,11,Rainbow trout,Michigan,2012,5400,7.13
Muskegon,Crockery Creek RAVENNA PARK (09N 14W 11),RAVENNA PARK                  ,09N,14W,11,Rainbow trout,Michigan,2013,5215,8.19
Muskegon,Crockery Creek RAVENNA PARK (09N 14W 11),RAVENNA PARK                  ,09N,14W,11,Rainbow trout,Michigan,2014,5301,7.56
Muskegon,Crockery Creek RAVENNA PARK (09N 14W 11),RAVENNA PARK                  ,09N,14W,11,Rainbow trout,Michigan,2015,10804,7.87
Muskegon,Crockery Creek RAVENNA PARK (09N 14W 11),RAVENNA PARK                  ,09N,14W,11,Rainbow trout,Michigan,2016,5285,7.56
Muskegon,Crockery Creek RAVENNA PARK (09N 14W 11),RAVENNA PARK                  ,09N,14W,11,Rainbow trout,Michigan,2017,5099,6.93
Muskegon,Crockery Creek RAVENNA PARK (09N 14W 11),RAVENNA PARK                  ,09N,14W,11,Rainbow trout,Michigan,2018,5397,7.44
Muskegon,Crockery Creek RAVENNA PARK (09N 14W 11),RAVENNA PARK                  ,09N,14W,11,Rainbow trout,Michigan,2019,7124,7.44
Muskegon,Crockery Creek RAVENNA PARK (09N 14W 11),RAVENNA PARK                  ,09N,14W,11,Rainbow trout,Michigan,2020,5400,7.2
Muskegon,Crockery Creek RAVENNA PARK (09N 14W 11),RAVENNA PARK                  ,09N,14W,11,Rainbow trout,Michigan,2022,5406,8.11
Muskegon,Crockery Creek SHAW ROAD (10N 13W 04),SHAW ROAD                     ,10N,13W,4,Brown trout,Gilchrist Creek,2012,583,4.32
Muskegon,Crockery Creek SHAW ROAD (10N 13W 04),SHAW ROAD                     ,10N,13W,4,Brown trout,Gilchrist Creek,2013,500,5.63
Muskegon,Crockery Creek SHAW ROAD (10N 13W 04),SHAW ROAD                     ,10N,13W,4,Brown trout,Gilchrist Creek,2014,500,5.37
Muskegon,Crockery Creek SHAW ROAD (10N 13W 04),SHAW ROAD                     ,10N,13W,4,Brown trout,Gilchrist Creek,2015,550,5.12
